model_name,condition,identifier,class_id,class_name,cosine_similarity
vit_b_16_linear,translation_32_up,test_04170,8,ship,0.86676365
vit_b_16_linear,translation_32_up,test_07380,9,truck,0.9717963
vit_b_16_linear,translation_32_up,test_07752,9,truck,0.9482131
vit_b_16_linear,translation_32_up,test_03996,9,truck,0.9920238
vit_b_16_linear,translation_32_up,test_01204,3,cat,0.91716945
vit_b_16_linear,translation_32_up,test_01654,9,truck,0.9911156
vit_b_16_linear,translation_32_up,test_04746,6,horse,0.8711905
vit_b_16_linear,translation_32_up,test_04590,3,cat,0.9440553
vit_b_16_linear,translation_32_up,test_00562,0,airplane,0.9786795
vit_b_16_linear,translation_32_up,test_07108,6,horse,0.98057956
vit_b_16_linear,translation_32_up,test_05999,0,airplane,0.90231806
vit_b_16_linear,translation_32_up,test_01403,2,car,0.89693666
vit_b_16_linear,translation_32_up,test_04403,7,monkey,0.9472419
vit_b_16_linear,translation_32_up,test_06332,2,car,0.960918
vit_b_16_linear,translation_32_up,test_06264,2,car,0.95464176
vit_b_16_linear,translation_32_up,test_00303,9,truck,0.97186995
vit_b_16_linear,translation_32_up,test_00791,3,cat,0.9257097
vit_b_16_linear,translation_32_up,test_03067,2,car,0.96695924
vit_b_16_linear,translation_32_up,test_00484,0,airplane,0.8919062
vit_b_16_linear,translation_32_up,test_01370,3,cat,0.8517998
vit_b_16_linear,translation_32_up,test_04069,8,ship,0.92868435
vit_b_16_linear,translation_32_up,test_07373,0,airplane,0.9386316
vit_b_16_linear,translation_32_up,test_04330,3,cat,0.9763271
vit_b_16_linear,translation_32_up,test_05701,5,dog,0.9871645
vit_b_16_linear,translation_32_up,test_07465,0,airplane,0.9586172
vit_b_16_linear,translation_32_up,test_01531,3,cat,0.9917835
vit_b_16_linear,translation_32_up,test_04676,8,ship,0.94911915
vit_b_16_linear,translation_32_up,test_04531,3,cat,0.94212174
vit_b_16_linear,translation_32_up,test_00706,8,ship,0.95386267
vit_b_16_linear,translation_32_up,test_02844,8,ship,0.9579417
vit_b_16_linear,translation_32_up,test_03755,2,car,0.8665945
vit_b_16_linear,translation_32_up,test_05848,7,monkey,0.9315511
vit_b_16_linear,translation_32_up,test_02114,9,truck,0.9911766
vit_b_16_linear,translation_32_up,test_03876,0,airplane,0.8981028
vit_b_16_linear,translation_32_up,test_00677,3,cat,0.8436705
vit_b_16_linear,translation_32_up,test_02116,1,bird,0.8858334
vit_b_16_linear,translation_32_up,test_04661,7,monkey,0.9292252
vit_b_16_linear,translation_32_up,test_02676,6,horse,0.8995071
vit_b_16_linear,translation_32_up,test_03025,0,airplane,0.96821034
vit_b_16_linear,translation_32_up,test_04449,9,truck,0.8875188
vit_b_16_linear,translation_32_up,test_00977,6,horse,0.9133482
vit_b_16_linear,translation_32_up,test_04990,8,ship,0.965577
vit_b_16_linear,translation_32_up,test_07309,0,airplane,0.9325392
vit_b_16_linear,translation_32_up,test_01048,7,monkey,0.7600757
vit_b_16_linear,translation_32_up,test_03276,3,cat,0.90479344
vit_b_16_linear,translation_32_up,test_05512,2,car,0.74406856
vit_b_16_linear,translation_32_up,test_07692,4,deer,0.9511739
vit_b_16_linear,translation_32_up,test_01436,1,bird,0.97518414
vit_b_16_linear,translation_32_up,test_07544,9,truck,0.88046944
vit_b_16_linear,translation_32_up,test_03383,3,cat,0.9581025
vit_b_16_linear,translation_32_up,test_01977,0,airplane,0.98882496
vit_b_16_linear,translation_32_up,test_02750,0,airplane,0.9622443
vit_b_16_linear,translation_32_up,test_07996,6,horse,0.9404283
vit_b_16_linear,translation_32_up,test_06989,5,dog,0.98403525
vit_b_16_linear,translation_32_up,test_01431,3,cat,0.76093274
vit_b_16_linear,translation_32_up,test_07416,3,cat,0.8626405
vit_b_16_linear,translation_32_up,test_04547,5,dog,0.9513825
vit_b_16_linear,translation_32_up,test_00042,0,airplane,0.9816419
vit_b_16_linear,translation_32_up,test_05117,0,airplane,0.9910254
vit_b_16_linear,translation_32_up,test_04411,6,horse,0.91239953
vit_b_16_linear,translation_32_up,test_05789,4,deer,0.9774488
vit_b_16_linear,translation_32_up,test_00483,2,car,0.8758911
vit_b_16_linear,translation_32_up,test_06650,7,monkey,0.8953001
vit_b_16_linear,translation_32_up,test_04881,3,cat,0.84764594
vit_b_16_linear,translation_32_up,test_00391,3,cat,0.97771573
vit_b_16_linear,translation_32_up,test_00370,7,monkey,0.9630977
vit_b_16_linear,translation_32_up,test_00419,9,truck,0.9833973
vit_b_16_linear,translation_32_up,test_03318,9,truck,0.9503947
vit_b_16_linear,translation_32_up,test_04355,8,ship,0.9790931
vit_b_16_linear,translation_32_up,test_05402,4,deer,0.95808405
vit_b_16_linear,translation_32_up,test_05332,5,dog,0.9722144
vit_b_16_linear,translation_32_up,test_00239,9,truck,0.89771414
vit_b_16_linear,translation_32_up,test_06271,2,car,0.9809525
vit_b_16_linear,translation_32_up,test_01129,8,ship,0.9099728
vit_b_16_linear,translation_32_up,test_02391,5,dog,0.96756715
vit_b_16_linear,translation_32_up,test_00191,9,truck,0.97467995
vit_b_16_linear,translation_32_up,test_05447,9,truck,0.957253
vit_b_16_linear,translation_32_up,test_06528,4,deer,0.9126721
