model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_8_right,test_05981,9,truck,0.98251027
clip_vit_b_32_linear,translation_8_right,test_00409,2,car,0.9843463
clip_vit_b_32_linear,translation_8_right,test_06954,1,bird,0.992385
clip_vit_b_32_linear,translation_8_right,test_07555,6,horse,0.97215694
clip_vit_b_32_linear,translation_8_right,test_03965,0,airplane,0.9965747
clip_vit_b_32_linear,translation_8_right,test_07266,9,truck,0.96593577
clip_vit_b_32_linear,translation_8_right,test_04785,0,airplane,0.949868
clip_vit_b_32_linear,translation_8_right,test_06028,2,car,0.9746147
clip_vit_b_32_linear,translation_8_right,test_06503,2,car,0.97560275
clip_vit_b_32_linear,translation_8_right,test_06414,5,dog,0.96787524
clip_vit_b_32_linear,translation_8_right,test_05382,6,horse,0.94824636
clip_vit_b_32_linear,translation_8_right,test_06836,1,bird,0.95827943
clip_vit_b_32_linear,translation_8_right,test_06508,4,deer,0.9850525
clip_vit_b_32_linear,translation_8_right,test_03994,4,deer,0.97900337
clip_vit_b_32_linear,translation_8_right,test_03942,9,truck,0.96891904
clip_vit_b_32_linear,translation_8_right,test_03542,7,monkey,0.972014
clip_vit_b_32_linear,translation_8_right,test_06952,3,cat,0.98576677
clip_vit_b_32_linear,translation_8_right,test_04290,5,dog,0.9803609
clip_vit_b_32_linear,translation_8_right,test_07446,8,ship,0.9756763
clip_vit_b_32_linear,translation_8_right,test_06169,1,bird,0.97815615
clip_vit_b_32_linear,translation_8_right,test_01109,1,bird,0.9775107
clip_vit_b_32_linear,translation_8_right,test_03179,4,deer,0.979885
clip_vit_b_32_linear,translation_8_right,test_07835,7,monkey,0.97283554
clip_vit_b_32_linear,translation_8_right,test_07390,1,bird,0.98611844
clip_vit_b_32_linear,translation_8_right,test_00568,5,dog,0.9913976
clip_vit_b_32_linear,translation_8_right,test_04629,4,deer,0.9791418
clip_vit_b_32_linear,translation_8_right,test_07138,8,ship,0.9887586
clip_vit_b_32_linear,translation_8_right,test_05284,9,truck,0.9443182
clip_vit_b_32_linear,translation_8_right,test_00003,0,airplane,0.9365245
clip_vit_b_32_linear,translation_8_right,test_02690,1,bird,0.9791942
clip_vit_b_32_linear,translation_8_right,test_05858,6,horse,0.98855394
clip_vit_b_32_linear,translation_8_right,test_01266,4,deer,0.9887749
clip_vit_b_32_linear,translation_8_right,test_03034,4,deer,0.9896903
clip_vit_b_32_linear,translation_8_right,test_02655,9,truck,0.96700746
clip_vit_b_32_linear,translation_8_right,test_06190,7,monkey,0.97866696
clip_vit_b_32_linear,translation_8_right,test_04170,8,ship,0.9893243
clip_vit_b_32_linear,translation_8_right,test_07380,9,truck,0.9920967
clip_vit_b_32_linear,translation_8_right,test_07752,9,truck,0.9754362
clip_vit_b_32_linear,translation_8_right,test_03996,9,truck,0.91675377
clip_vit_b_32_linear,translation_8_right,test_01204,3,cat,0.9763728
clip_vit_b_32_linear,translation_8_right,test_01654,9,truck,0.9717474
clip_vit_b_32_linear,translation_8_right,test_04746,6,horse,0.99153364
clip_vit_b_32_linear,translation_8_right,test_04590,3,cat,0.98145634
clip_vit_b_32_linear,translation_8_right,test_00562,0,airplane,0.98427165
clip_vit_b_32_linear,translation_8_right,test_07108,6,horse,0.97104985
clip_vit_b_32_linear,translation_8_right,test_05999,0,airplane,0.96909
clip_vit_b_32_linear,translation_8_right,test_01403,2,car,0.96357083
clip_vit_b_32_linear,translation_8_right,test_04403,7,monkey,0.9861256
clip_vit_b_32_linear,translation_8_right,test_06332,2,car,0.9881234
clip_vit_b_32_linear,translation_8_right,test_06264,2,car,0.9636903
clip_vit_b_32_linear,translation_8_right,test_00303,9,truck,0.9914171
clip_vit_b_32_linear,translation_8_right,test_00791,3,cat,0.99577194
clip_vit_b_32_linear,translation_8_right,test_03067,2,car,0.9881442
clip_vit_b_32_linear,translation_8_right,test_00484,0,airplane,0.98938465
clip_vit_b_32_linear,translation_8_right,test_01370,3,cat,0.9661283
clip_vit_b_32_linear,translation_8_right,test_04069,8,ship,0.9735584
clip_vit_b_32_linear,translation_8_right,test_07373,0,airplane,0.98386407
clip_vit_b_32_linear,translation_8_right,test_04330,3,cat,0.97918457
clip_vit_b_32_linear,translation_8_right,test_05701,5,dog,0.97864616
clip_vit_b_32_linear,translation_8_right,test_07465,0,airplane,0.9839902
clip_vit_b_32_linear,translation_8_right,test_01531,3,cat,0.983071
clip_vit_b_32_linear,translation_8_right,test_04676,8,ship,0.98092693
clip_vit_b_32_linear,translation_8_right,test_04531,3,cat,0.9710056
clip_vit_b_32_linear,translation_8_right,test_00706,8,ship,0.9812767
clip_vit_b_32_linear,translation_8_right,test_02844,8,ship,0.97890663
clip_vit_b_32_linear,translation_8_right,test_03755,2,car,0.9672067
clip_vit_b_32_linear,translation_8_right,test_05848,7,monkey,0.98952067
clip_vit_b_32_linear,translation_8_right,test_02114,9,truck,0.9868625
clip_vit_b_32_linear,translation_8_right,test_03876,0,airplane,0.9740691
clip_vit_b_32_linear,translation_8_right,test_00677,3,cat,0.9776857
clip_vit_b_32_linear,translation_8_right,test_02116,1,bird,0.9893948
clip_vit_b_32_linear,translation_8_right,test_04661,7,monkey,0.977307
clip_vit_b_32_linear,translation_8_right,test_02676,6,horse,0.97207224
clip_vit_b_32_linear,translation_8_right,test_03025,0,airplane,0.97395647
clip_vit_b_32_linear,translation_8_right,test_04449,9,truck,0.96900046
clip_vit_b_32_linear,translation_8_right,test_00977,6,horse,0.98631895
clip_vit_b_32_linear,translation_8_right,test_04990,8,ship,0.98025084
clip_vit_b_32_linear,translation_8_right,test_07309,0,airplane,0.98225933
clip_vit_b_32_linear,translation_8_right,test_01048,7,monkey,0.96505034
clip_vit_b_32_linear,translation_8_right,test_03276,3,cat,0.97695005
clip_vit_b_32_linear,translation_8_right,test_05512,2,car,0.9635836
clip_vit_b_32_linear,translation_8_right,test_07692,4,deer,0.9872356
clip_vit_b_32_linear,translation_8_right,test_01436,1,bird,0.98235446
clip_vit_b_32_linear,translation_8_right,test_07544,9,truck,0.9849395
clip_vit_b_32_linear,translation_8_right,test_03383,3,cat,0.947199
clip_vit_b_32_linear,translation_8_right,test_01977,0,airplane,0.9849519
clip_vit_b_32_linear,translation_8_right,test_02750,0,airplane,0.9685216
clip_vit_b_32_linear,translation_8_right,test_07996,6,horse,0.98669314
clip_vit_b_32_linear,translation_8_right,test_06989,5,dog,0.9864615
clip_vit_b_32_linear,translation_8_right,test_01431,3,cat,0.9816487
clip_vit_b_32_linear,translation_8_right,test_07416,3,cat,0.9900921
clip_vit_b_32_linear,translation_8_right,test_04547,5,dog,0.9718615
clip_vit_b_32_linear,translation_8_right,test_00042,0,airplane,0.9724843
clip_vit_b_32_linear,translation_8_right,test_05117,0,airplane,0.9865138
clip_vit_b_32_linear,translation_8_right,test_04411,6,horse,0.9692536
clip_vit_b_32_linear,translation_8_right,test_05789,4,deer,0.95686024
clip_vit_b_32_linear,translation_8_right,test_00483,2,car,0.96770346
clip_vit_b_32_linear,translation_8_right,test_06650,7,monkey,0.9436393
clip_vit_b_32_linear,translation_8_right,test_04881,3,cat,0.9649082
clip_vit_b_32_linear,translation_8_right,test_00391,3,cat,0.96778435
clip_vit_b_32_linear,translation_8_right,test_00370,7,monkey,0.9895993
clip_vit_b_32_linear,translation_8_right,test_00419,9,truck,0.9692803
clip_vit_b_32_linear,translation_8_right,test_03318,9,truck,0.9722525
clip_vit_b_32_linear,translation_8_right,test_04355,8,ship,0.9860025
clip_vit_b_32_linear,translation_8_right,test_05402,4,deer,0.9893607
clip_vit_b_32_linear,translation_8_right,test_05332,5,dog,0.9777761
clip_vit_b_32_linear,translation_8_right,test_00239,9,truck,0.9700221
clip_vit_b_32_linear,translation_8_right,test_06271,2,car,0.95588017
clip_vit_b_32_linear,translation_8_right,test_01129,8,ship,0.9901871
clip_vit_b_32_linear,translation_8_right,test_02391,5,dog,0.9465611
clip_vit_b_32_linear,translation_8_right,test_00191,9,truck,0.9096713
clip_vit_b_32_linear,translation_8_right,test_05447,9,truck,0.9847383
clip_vit_b_32_linear,translation_8_right,test_06528,4,deer,0.9875157
