model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_8_left,test_04011,6,horse,0.98308635
clip_vit_b_32_linear,translation_8_left,test_05981,9,truck,0.9718347
clip_vit_b_32_linear,translation_8_left,test_00409,2,car,0.9678788
clip_vit_b_32_linear,translation_8_left,test_06954,1,bird,0.9863159
clip_vit_b_32_linear,translation_8_left,test_07555,6,horse,0.97231936
clip_vit_b_32_linear,translation_8_left,test_03965,0,airplane,0.9932641
clip_vit_b_32_linear,translation_8_left,test_07266,9,truck,0.9741362
clip_vit_b_32_linear,translation_8_left,test_04785,0,airplane,0.9687744
clip_vit_b_32_linear,translation_8_left,test_06028,2,car,0.9827071
clip_vit_b_32_linear,translation_8_left,test_06503,2,car,0.9660999
clip_vit_b_32_linear,translation_8_left,test_06414,5,dog,0.9685792
clip_vit_b_32_linear,translation_8_left,test_05382,6,horse,0.94338495
clip_vit_b_32_linear,translation_8_left,test_06836,1,bird,0.9682589
clip_vit_b_32_linear,translation_8_left,test_06508,4,deer,0.9894825
clip_vit_b_32_linear,translation_8_left,test_03994,4,deer,0.97964
clip_vit_b_32_linear,translation_8_left,test_03942,9,truck,0.9782248
clip_vit_b_32_linear,translation_8_left,test_03542,7,monkey,0.99425805
clip_vit_b_32_linear,translation_8_left,test_06952,3,cat,0.9839216
clip_vit_b_32_linear,translation_8_left,test_04290,5,dog,0.96681756
clip_vit_b_32_linear,translation_8_left,test_07446,8,ship,0.9772107
clip_vit_b_32_linear,translation_8_left,test_06169,1,bird,0.97898245
clip_vit_b_32_linear,translation_8_left,test_01109,1,bird,0.9680692
clip_vit_b_32_linear,translation_8_left,test_03179,4,deer,0.9862477
clip_vit_b_32_linear,translation_8_left,test_07835,7,monkey,0.97114295
clip_vit_b_32_linear,translation_8_left,test_07390,1,bird,0.98274976
clip_vit_b_32_linear,translation_8_left,test_00568,5,dog,0.98783803
clip_vit_b_32_linear,translation_8_left,test_04629,4,deer,0.9771423
clip_vit_b_32_linear,translation_8_left,test_07138,8,ship,0.98837525
clip_vit_b_32_linear,translation_8_left,test_05284,9,truck,0.95517987
clip_vit_b_32_linear,translation_8_left,test_00003,0,airplane,0.9730998
clip_vit_b_32_linear,translation_8_left,test_02690,1,bird,0.980965
clip_vit_b_32_linear,translation_8_left,test_05858,6,horse,0.98335046
clip_vit_b_32_linear,translation_8_left,test_01266,4,deer,0.9755503
clip_vit_b_32_linear,translation_8_left,test_03034,4,deer,0.98656577
clip_vit_b_32_linear,translation_8_left,test_02655,9,truck,0.9587523
clip_vit_b_32_linear,translation_8_left,test_06190,7,monkey,0.97093594
clip_vit_b_32_linear,translation_8_left,test_04170,8,ship,0.9872471
clip_vit_b_32_linear,translation_8_left,test_07380,9,truck,0.9934184
clip_vit_b_32_linear,translation_8_left,test_07752,9,truck,0.9894726
clip_vit_b_32_linear,translation_8_left,test_03996,9,truck,0.9703464
clip_vit_b_32_linear,translation_8_left,test_01204,3,cat,0.96944994
clip_vit_b_32_linear,translation_8_left,test_01654,9,truck,0.98514026
clip_vit_b_32_linear,translation_8_left,test_04746,6,horse,0.9967829
clip_vit_b_32_linear,translation_8_left,test_04590,3,cat,0.9868803
clip_vit_b_32_linear,translation_8_left,test_00562,0,airplane,0.9793562
clip_vit_b_32_linear,translation_8_left,test_07108,6,horse,0.98034847
clip_vit_b_32_linear,translation_8_left,test_05999,0,airplane,0.9751254
clip_vit_b_32_linear,translation_8_left,test_01403,2,car,0.9658954
clip_vit_b_32_linear,translation_8_left,test_04403,7,monkey,0.9810503
clip_vit_b_32_linear,translation_8_left,test_06332,2,car,0.98559004
clip_vit_b_32_linear,translation_8_left,test_06264,2,car,0.93410087
clip_vit_b_32_linear,translation_8_left,test_00303,9,truck,0.985864
clip_vit_b_32_linear,translation_8_left,test_00791,3,cat,0.9944783
clip_vit_b_32_linear,translation_8_left,test_03067,2,car,0.97874653
clip_vit_b_32_linear,translation_8_left,test_00484,0,airplane,0.98694676
clip_vit_b_32_linear,translation_8_left,test_01370,3,cat,0.98617166
clip_vit_b_32_linear,translation_8_left,test_04069,8,ship,0.9772896
clip_vit_b_32_linear,translation_8_left,test_07373,0,airplane,0.9851457
clip_vit_b_32_linear,translation_8_left,test_04330,3,cat,0.9777201
clip_vit_b_32_linear,translation_8_left,test_05701,5,dog,0.989511
clip_vit_b_32_linear,translation_8_left,test_07465,0,airplane,0.9799055
clip_vit_b_32_linear,translation_8_left,test_01531,3,cat,0.98663414
clip_vit_b_32_linear,translation_8_left,test_04676,8,ship,0.98276496
clip_vit_b_32_linear,translation_8_left,test_04531,3,cat,0.9634528
clip_vit_b_32_linear,translation_8_left,test_00706,8,ship,0.9801645
clip_vit_b_32_linear,translation_8_left,test_02844,8,ship,0.98775184
clip_vit_b_32_linear,translation_8_left,test_03755,2,car,0.9839665
clip_vit_b_32_linear,translation_8_left,test_05848,7,monkey,0.97654307
clip_vit_b_32_linear,translation_8_left,test_02114,9,truck,0.9895086
clip_vit_b_32_linear,translation_8_left,test_03876,0,airplane,0.9653247
clip_vit_b_32_linear,translation_8_left,test_00677,3,cat,0.98063403
clip_vit_b_32_linear,translation_8_left,test_02116,1,bird,0.9837885
clip_vit_b_32_linear,translation_8_left,test_04661,7,monkey,0.9828086
clip_vit_b_32_linear,translation_8_left,test_02676,6,horse,0.9635119
clip_vit_b_32_linear,translation_8_left,test_03025,0,airplane,0.96870995
clip_vit_b_32_linear,translation_8_left,test_04449,9,truck,0.96058774
clip_vit_b_32_linear,translation_8_left,test_00977,6,horse,0.98252815
clip_vit_b_32_linear,translation_8_left,test_04990,8,ship,0.98344207
clip_vit_b_32_linear,translation_8_left,test_07309,0,airplane,0.98714757
clip_vit_b_32_linear,translation_8_left,test_01048,7,monkey,0.9777333
clip_vit_b_32_linear,translation_8_left,test_03276,3,cat,0.97303146
clip_vit_b_32_linear,translation_8_left,test_05512,2,car,0.96454304
clip_vit_b_32_linear,translation_8_left,test_07692,4,deer,0.9798591
clip_vit_b_32_linear,translation_8_left,test_01436,1,bird,0.983562
clip_vit_b_32_linear,translation_8_left,test_07544,9,truck,0.98446584
clip_vit_b_32_linear,translation_8_left,test_03383,3,cat,0.9790274
clip_vit_b_32_linear,translation_8_left,test_01977,0,airplane,0.98955864
clip_vit_b_32_linear,translation_8_left,test_02750,0,airplane,0.97785383
clip_vit_b_32_linear,translation_8_left,test_07996,6,horse,0.9827337
clip_vit_b_32_linear,translation_8_left,test_06989,5,dog,0.95734936
clip_vit_b_32_linear,translation_8_left,test_01431,3,cat,0.9760831
clip_vit_b_32_linear,translation_8_left,test_07416,3,cat,0.97851497
clip_vit_b_32_linear,translation_8_left,test_04547,5,dog,0.98661435
clip_vit_b_32_linear,translation_8_left,test_00042,0,airplane,0.97989726
clip_vit_b_32_linear,translation_8_left,test_05117,0,airplane,0.98983675
clip_vit_b_32_linear,translation_8_left,test_04411,6,horse,0.95463675
clip_vit_b_32_linear,translation_8_left,test_05789,4,deer,0.97756875
clip_vit_b_32_linear,translation_8_left,test_00483,2,car,0.96608627
clip_vit_b_32_linear,translation_8_left,test_06650,7,monkey,0.9626191
clip_vit_b_32_linear,translation_8_left,test_04881,3,cat,0.9598025
clip_vit_b_32_linear,translation_8_left,test_00391,3,cat,0.9672547
clip_vit_b_32_linear,translation_8_left,test_00370,7,monkey,0.9820446
clip_vit_b_32_linear,translation_8_left,test_00419,9,truck,0.97011197
clip_vit_b_32_linear,translation_8_left,test_03318,9,truck,0.97844005
clip_vit_b_32_linear,translation_8_left,test_04355,8,ship,0.95727694
clip_vit_b_32_linear,translation_8_left,test_05402,4,deer,0.99062574
clip_vit_b_32_linear,translation_8_left,test_05332,5,dog,0.97663456
clip_vit_b_32_linear,translation_8_left,test_00239,9,truck,0.96581334
clip_vit_b_32_linear,translation_8_left,test_06271,2,car,0.9704117
clip_vit_b_32_linear,translation_8_left,test_01129,8,ship,0.9822635
clip_vit_b_32_linear,translation_8_left,test_02391,5,dog,0.97287035
clip_vit_b_32_linear,translation_8_left,test_00191,9,truck,0.94191206
clip_vit_b_32_linear,translation_8_left,test_05447,9,truck,0.9867294
clip_vit_b_32_linear,translation_8_left,test_06528,4,deer,0.96347326
