model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_32_up,test_05981,9,truck,0.9726394
clip_vit_b_32_linear,translation_32_up,test_00409,2,car,0.9895799
clip_vit_b_32_linear,translation_32_up,test_06954,1,bird,0.97706556
clip_vit_b_32_linear,translation_32_up,test_07555,6,horse,0.97561187
clip_vit_b_32_linear,translation_32_up,test_03965,0,airplane,0.99794364
clip_vit_b_32_linear,translation_32_up,test_07266,9,truck,0.925879
clip_vit_b_32_linear,translation_32_up,test_04785,0,airplane,0.9657713
clip_vit_b_32_linear,translation_32_up,test_06028,2,car,0.9771256
clip_vit_b_32_linear,translation_32_up,test_06503,2,car,0.968822
clip_vit_b_32_linear,translation_32_up,test_06414,5,dog,0.9412738
clip_vit_b_32_linear,translation_32_up,test_05382,6,horse,0.9568358
clip_vit_b_32_linear,translation_32_up,test_06836,1,bird,0.97825855
clip_vit_b_32_linear,translation_32_up,test_06508,4,deer,0.9852501
clip_vit_b_32_linear,translation_32_up,test_03994,4,deer,0.9452815
clip_vit_b_32_linear,translation_32_up,test_03942,9,truck,0.97856694
clip_vit_b_32_linear,translation_32_up,test_03542,7,monkey,0.9701683
clip_vit_b_32_linear,translation_32_up,test_06952,3,cat,0.9932713
clip_vit_b_32_linear,translation_32_up,test_04290,5,dog,0.9538325
clip_vit_b_32_linear,translation_32_up,test_07446,8,ship,0.94992536
clip_vit_b_32_linear,translation_32_up,test_06169,1,bird,0.93843764
clip_vit_b_32_linear,translation_32_up,test_01109,1,bird,0.9928826
clip_vit_b_32_linear,translation_32_up,test_03179,4,deer,0.9802952
clip_vit_b_32_linear,translation_32_up,test_07835,7,monkey,0.9699496
clip_vit_b_32_linear,translation_32_up,test_07390,1,bird,0.9823587
clip_vit_b_32_linear,translation_32_up,test_00568,5,dog,0.98590326
clip_vit_b_32_linear,translation_32_up,test_04629,4,deer,0.9715783
clip_vit_b_32_linear,translation_32_up,test_07138,8,ship,0.9789002
clip_vit_b_32_linear,translation_32_up,test_05284,9,truck,0.965794
clip_vit_b_32_linear,translation_32_up,test_00003,0,airplane,0.9925692
clip_vit_b_32_linear,translation_32_up,test_02690,1,bird,0.94551146
clip_vit_b_32_linear,translation_32_up,test_05858,6,horse,0.97643197
clip_vit_b_32_linear,translation_32_up,test_01266,4,deer,0.9785696
clip_vit_b_32_linear,translation_32_up,test_03034,4,deer,0.9896469
clip_vit_b_32_linear,translation_32_up,test_02655,9,truck,0.9677914
clip_vit_b_32_linear,translation_32_up,test_06190,7,monkey,0.94199246
clip_vit_b_32_linear,translation_32_up,test_04170,8,ship,0.9423827
clip_vit_b_32_linear,translation_32_up,test_07380,9,truck,0.97105545
clip_vit_b_32_linear,translation_32_up,test_07752,9,truck,0.975848
clip_vit_b_32_linear,translation_32_up,test_03996,9,truck,0.9924152
clip_vit_b_32_linear,translation_32_up,test_01204,3,cat,0.9697216
clip_vit_b_32_linear,translation_32_up,test_01654,9,truck,0.98891634
clip_vit_b_32_linear,translation_32_up,test_04746,6,horse,0.9813319
clip_vit_b_32_linear,translation_32_up,test_04590,3,cat,0.9786809
clip_vit_b_32_linear,translation_32_up,test_00562,0,airplane,0.9801973
clip_vit_b_32_linear,translation_32_up,test_07108,6,horse,0.98506916
clip_vit_b_32_linear,translation_32_up,test_05999,0,airplane,0.9675104
clip_vit_b_32_linear,translation_32_up,test_01403,2,car,0.9411752
clip_vit_b_32_linear,translation_32_up,test_04403,7,monkey,0.9784794
clip_vit_b_32_linear,translation_32_up,test_06332,2,car,0.9858572
clip_vit_b_32_linear,translation_32_up,test_06264,2,car,0.96426284
clip_vit_b_32_linear,translation_32_up,test_00303,9,truck,0.97762614
clip_vit_b_32_linear,translation_32_up,test_00791,3,cat,0.97302055
clip_vit_b_32_linear,translation_32_up,test_03067,2,car,0.95722234
clip_vit_b_32_linear,translation_32_up,test_00484,0,airplane,0.947125
clip_vit_b_32_linear,translation_32_up,test_01370,3,cat,0.9691498
clip_vit_b_32_linear,translation_32_up,test_04069,8,ship,0.9686871
clip_vit_b_32_linear,translation_32_up,test_07373,0,airplane,0.9625331
clip_vit_b_32_linear,translation_32_up,test_04330,3,cat,0.9778126
clip_vit_b_32_linear,translation_32_up,test_05701,5,dog,0.9881259
clip_vit_b_32_linear,translation_32_up,test_07465,0,airplane,0.95488423
clip_vit_b_32_linear,translation_32_up,test_01531,3,cat,0.97460943
clip_vit_b_32_linear,translation_32_up,test_04676,8,ship,0.9699873
clip_vit_b_32_linear,translation_32_up,test_04531,3,cat,0.97488827
clip_vit_b_32_linear,translation_32_up,test_00706,8,ship,0.9758895
clip_vit_b_32_linear,translation_32_up,test_02844,8,ship,0.980645
clip_vit_b_32_linear,translation_32_up,test_03755,2,car,0.9835518
clip_vit_b_32_linear,translation_32_up,test_05848,7,monkey,0.96418613
clip_vit_b_32_linear,translation_32_up,test_02114,9,truck,0.9810479
clip_vit_b_32_linear,translation_32_up,test_03876,0,airplane,0.9751745
clip_vit_b_32_linear,translation_32_up,test_00677,3,cat,0.92206234
clip_vit_b_32_linear,translation_32_up,test_02116,1,bird,0.96811765
clip_vit_b_32_linear,translation_32_up,test_04661,7,monkey,0.9816912
clip_vit_b_32_linear,translation_32_up,test_02676,6,horse,0.92590237
clip_vit_b_32_linear,translation_32_up,test_03025,0,airplane,0.9838258
clip_vit_b_32_linear,translation_32_up,test_04449,9,truck,0.98451316
clip_vit_b_32_linear,translation_32_up,test_00977,6,horse,0.9668599
clip_vit_b_32_linear,translation_32_up,test_04990,8,ship,0.9520665
clip_vit_b_32_linear,translation_32_up,test_07309,0,airplane,0.90161
clip_vit_b_32_linear,translation_32_up,test_01048,7,monkey,0.8440125
clip_vit_b_32_linear,translation_32_up,test_03276,3,cat,0.9557788
clip_vit_b_32_linear,translation_32_up,test_05512,2,car,0.96690005
clip_vit_b_32_linear,translation_32_up,test_07692,4,deer,0.9789397
clip_vit_b_32_linear,translation_32_up,test_01436,1,bird,0.9730639
clip_vit_b_32_linear,translation_32_up,test_07544,9,truck,0.98274136
clip_vit_b_32_linear,translation_32_up,test_03383,3,cat,0.9704399
clip_vit_b_32_linear,translation_32_up,test_01977,0,airplane,0.9958151
clip_vit_b_32_linear,translation_32_up,test_02750,0,airplane,0.9765029
clip_vit_b_32_linear,translation_32_up,test_07996,6,horse,0.9332259
clip_vit_b_32_linear,translation_32_up,test_06989,5,dog,0.97027767
clip_vit_b_32_linear,translation_32_up,test_01431,3,cat,0.97192395
clip_vit_b_32_linear,translation_32_up,test_07416,3,cat,0.9587485
clip_vit_b_32_linear,translation_32_up,test_04547,5,dog,0.96857804
clip_vit_b_32_linear,translation_32_up,test_00042,0,airplane,0.9276843
clip_vit_b_32_linear,translation_32_up,test_05117,0,airplane,0.9852624
clip_vit_b_32_linear,translation_32_up,test_04411,6,horse,0.97338265
clip_vit_b_32_linear,translation_32_up,test_05789,4,deer,0.99244267
clip_vit_b_32_linear,translation_32_up,test_00483,2,car,0.96073455
clip_vit_b_32_linear,translation_32_up,test_06650,7,monkey,0.9688346
clip_vit_b_32_linear,translation_32_up,test_04881,3,cat,0.980443
clip_vit_b_32_linear,translation_32_up,test_00391,3,cat,0.9666189
clip_vit_b_32_linear,translation_32_up,test_00370,7,monkey,0.9350141
clip_vit_b_32_linear,translation_32_up,test_00419,9,truck,0.9918017
clip_vit_b_32_linear,translation_32_up,test_03318,9,truck,0.96312636
clip_vit_b_32_linear,translation_32_up,test_04355,8,ship,0.991335
clip_vit_b_32_linear,translation_32_up,test_05402,4,deer,0.9919678
clip_vit_b_32_linear,translation_32_up,test_05332,5,dog,0.97809976
clip_vit_b_32_linear,translation_32_up,test_00239,9,truck,0.973441
clip_vit_b_32_linear,translation_32_up,test_06271,2,car,0.96389437
clip_vit_b_32_linear,translation_32_up,test_01129,8,ship,0.9731581
clip_vit_b_32_linear,translation_32_up,test_02391,5,dog,0.9727973
clip_vit_b_32_linear,translation_32_up,test_00191,9,truck,0.97318995
clip_vit_b_32_linear,translation_32_up,test_05447,9,truck,0.9528919
clip_vit_b_32_linear,translation_32_up,test_06528,4,deer,0.93540746
