model_name,condition,identifier,class_id,class_name,cosine_similarity
clip_vit_b_32_linear,translation_8_down,test_04011,6,horse,0.9788808
clip_vit_b_32_linear,translation_8_down,test_05981,9,truck,0.97031087
clip_vit_b_32_linear,translation_8_down,test_00409,2,car,0.97513425
clip_vit_b_32_linear,translation_8_down,test_06954,1,bird,0.9896577
clip_vit_b_32_linear,translation_8_down,test_07555,6,horse,0.9684094
clip_vit_b_32_linear,translation_8_down,test_03965,0,airplane,0.9920033
clip_vit_b_32_linear,translation_8_down,test_07266,9,truck,0.9544796
clip_vit_b_32_linear,translation_8_down,test_04785,0,airplane,0.9596046
clip_vit_b_32_linear,translation_8_down,test_06028,2,car,0.97625834
clip_vit_b_32_linear,translation_8_down,test_06503,2,car,0.9857401
clip_vit_b_32_linear,translation_8_down,test_06414,5,dog,0.9700193
clip_vit_b_32_linear,translation_8_down,test_05382,6,horse,0.9624984
clip_vit_b_32_linear,translation_8_down,test_06836,1,bird,0.9849201
clip_vit_b_32_linear,translation_8_down,test_06508,4,deer,0.98750633
clip_vit_b_32_linear,translation_8_down,test_03994,4,deer,0.97281134
clip_vit_b_32_linear,translation_8_down,test_03942,9,truck,0.97634315
clip_vit_b_32_linear,translation_8_down,test_03542,7,monkey,0.9903929
clip_vit_b_32_linear,translation_8_down,test_06952,3,cat,0.9816078
clip_vit_b_32_linear,translation_8_down,test_04290,5,dog,0.98300534
clip_vit_b_32_linear,translation_8_down,test_07446,8,ship,0.9747651
clip_vit_b_32_linear,translation_8_down,test_06169,1,bird,0.97911805
clip_vit_b_32_linear,translation_8_down,test_01109,1,bird,0.97209895
clip_vit_b_32_linear,translation_8_down,test_03179,4,deer,0.9838393
clip_vit_b_32_linear,translation_8_down,test_07835,7,monkey,0.98315
clip_vit_b_32_linear,translation_8_down,test_07390,1,bird,0.9898758
clip_vit_b_32_linear,translation_8_down,test_00568,5,dog,0.98390466
clip_vit_b_32_linear,translation_8_down,test_04629,4,deer,0.9731144
clip_vit_b_32_linear,translation_8_down,test_07138,8,ship,0.9873886
clip_vit_b_32_linear,translation_8_down,test_05284,9,truck,0.96222866
clip_vit_b_32_linear,translation_8_down,test_00003,0,airplane,0.9729054
clip_vit_b_32_linear,translation_8_down,test_02690,1,bird,0.97857946
clip_vit_b_32_linear,translation_8_down,test_05858,6,horse,0.9870129
clip_vit_b_32_linear,translation_8_down,test_01266,4,deer,0.98657703
clip_vit_b_32_linear,translation_8_down,test_03034,4,deer,0.9818814
clip_vit_b_32_linear,translation_8_down,test_02655,9,truck,0.9699093
clip_vit_b_32_linear,translation_8_down,test_06190,7,monkey,0.97247267
clip_vit_b_32_linear,translation_8_down,test_04170,8,ship,0.97265005
clip_vit_b_32_linear,translation_8_down,test_07380,9,truck,0.98234266
clip_vit_b_32_linear,translation_8_down,test_07752,9,truck,0.9781911
clip_vit_b_32_linear,translation_8_down,test_03996,9,truck,0.94273895
clip_vit_b_32_linear,translation_8_down,test_01204,3,cat,0.93892956
clip_vit_b_32_linear,translation_8_down,test_01654,9,truck,0.97095495
clip_vit_b_32_linear,translation_8_down,test_04746,6,horse,0.9925192
clip_vit_b_32_linear,translation_8_down,test_04590,3,cat,0.9891384
clip_vit_b_32_linear,translation_8_down,test_00562,0,airplane,0.984781
clip_vit_b_32_linear,translation_8_down,test_07108,6,horse,0.97824705
clip_vit_b_32_linear,translation_8_down,test_05999,0,airplane,0.96976435
clip_vit_b_32_linear,translation_8_down,test_01403,2,car,0.96533424
clip_vit_b_32_linear,translation_8_down,test_04403,7,monkey,0.9767125
clip_vit_b_32_linear,translation_8_down,test_06332,2,car,0.9744672
clip_vit_b_32_linear,translation_8_down,test_06264,2,car,0.95824784
clip_vit_b_32_linear,translation_8_down,test_00303,9,truck,0.99179167
clip_vit_b_32_linear,translation_8_down,test_00791,3,cat,0.9774083
clip_vit_b_32_linear,translation_8_down,test_03067,2,car,0.9752649
clip_vit_b_32_linear,translation_8_down,test_00484,0,airplane,0.976045
clip_vit_b_32_linear,translation_8_down,test_01370,3,cat,0.9799602
clip_vit_b_32_linear,translation_8_down,test_04069,8,ship,0.9778873
clip_vit_b_32_linear,translation_8_down,test_07373,0,airplane,0.9644077
clip_vit_b_32_linear,translation_8_down,test_04330,3,cat,0.94666725
clip_vit_b_32_linear,translation_8_down,test_05701,5,dog,0.9929233
clip_vit_b_32_linear,translation_8_down,test_07465,0,airplane,0.9647353
clip_vit_b_32_linear,translation_8_down,test_01531,3,cat,0.9708188
clip_vit_b_32_linear,translation_8_down,test_04676,8,ship,0.9848261
clip_vit_b_32_linear,translation_8_down,test_04531,3,cat,0.9753738
clip_vit_b_32_linear,translation_8_down,test_00706,8,ship,0.97356045
clip_vit_b_32_linear,translation_8_down,test_02844,8,ship,0.97888935
clip_vit_b_32_linear,translation_8_down,test_03755,2,car,0.97982085
clip_vit_b_32_linear,translation_8_down,test_05848,7,monkey,0.96550995
clip_vit_b_32_linear,translation_8_down,test_02114,9,truck,0.9798031
clip_vit_b_32_linear,translation_8_down,test_03876,0,airplane,0.9669144
clip_vit_b_32_linear,translation_8_down,test_00677,3,cat,0.98877114
clip_vit_b_32_linear,translation_8_down,test_02116,1,bird,0.9830892
clip_vit_b_32_linear,translation_8_down,test_04661,7,monkey,0.9823457
clip_vit_b_32_linear,translation_8_down,test_02676,6,horse,0.9685762
clip_vit_b_32_linear,translation_8_down,test_03025,0,airplane,0.9826702
clip_vit_b_32_linear,translation_8_down,test_04449,9,truck,0.9471563
clip_vit_b_32_linear,translation_8_down,test_00977,6,horse,0.98484963
clip_vit_b_32_linear,translation_8_down,test_04990,8,ship,0.97885394
clip_vit_b_32_linear,translation_8_down,test_07309,0,airplane,0.979987
clip_vit_b_32_linear,translation_8_down,test_01048,7,monkey,0.9805026
clip_vit_b_32_linear,translation_8_down,test_03276,3,cat,0.9805064
clip_vit_b_32_linear,translation_8_down,test_05512,2,car,0.96324474
clip_vit_b_32_linear,translation_8_down,test_07692,4,deer,0.9872503
clip_vit_b_32_linear,translation_8_down,test_01436,1,bird,0.98059076
clip_vit_b_32_linear,translation_8_down,test_07544,9,truck,0.97993046
clip_vit_b_32_linear,translation_8_down,test_03383,3,cat,0.96165264
clip_vit_b_32_linear,translation_8_down,test_01977,0,airplane,0.9846884
clip_vit_b_32_linear,translation_8_down,test_02750,0,airplane,0.9650452
clip_vit_b_32_linear,translation_8_down,test_07996,6,horse,0.9614819
clip_vit_b_32_linear,translation_8_down,test_06989,5,dog,0.9449537
clip_vit_b_32_linear,translation_8_down,test_01431,3,cat,0.98617697
clip_vit_b_32_linear,translation_8_down,test_07416,3,cat,0.9734134
clip_vit_b_32_linear,translation_8_down,test_04547,5,dog,0.9864485
clip_vit_b_32_linear,translation_8_down,test_00042,0,airplane,0.9865089
clip_vit_b_32_linear,translation_8_down,test_05117,0,airplane,0.98770785
clip_vit_b_32_linear,translation_8_down,test_04411,6,horse,0.970072
clip_vit_b_32_linear,translation_8_down,test_05789,4,deer,0.98167115
clip_vit_b_32_linear,translation_8_down,test_00483,2,car,0.98034096
clip_vit_b_32_linear,translation_8_down,test_06650,7,monkey,0.985524
clip_vit_b_32_linear,translation_8_down,test_04881,3,cat,0.969815
clip_vit_b_32_linear,translation_8_down,test_00391,3,cat,0.97820896
clip_vit_b_32_linear,translation_8_down,test_00370,7,monkey,0.98714703
clip_vit_b_32_linear,translation_8_down,test_00419,9,truck,0.9490384
clip_vit_b_32_linear,translation_8_down,test_03318,9,truck,0.9391232
clip_vit_b_32_linear,translation_8_down,test_04355,8,ship,0.9723627
clip_vit_b_32_linear,translation_8_down,test_05402,4,deer,0.9921154
clip_vit_b_32_linear,translation_8_down,test_05332,5,dog,0.97465044
clip_vit_b_32_linear,translation_8_down,test_00239,9,truck,0.9814933
clip_vit_b_32_linear,translation_8_down,test_06271,2,car,0.9779354
clip_vit_b_32_linear,translation_8_down,test_01129,8,ship,0.97833097
clip_vit_b_32_linear,translation_8_down,test_02391,5,dog,0.98683345
clip_vit_b_32_linear,translation_8_down,test_00191,9,truck,0.9552958
clip_vit_b_32_linear,translation_8_down,test_05447,9,truck,0.9845572
clip_vit_b_32_linear,translation_8_down,test_06528,4,deer,0.9674967
